image_path,ground_truth,predicted_class,segmented_image,mask,structural_assessment
hurricane_dataset/damage/-95.07909599999999_30.030707.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181548.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181548.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as broken windows, collapsed roofs, and"
hurricane_dataset/no_damage/-95.639228_29.770540000000004.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181549.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181549.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.64047099999999_29.773009000000002.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181549.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181549.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.63221800000001_29.775178000000004.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181549.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181549.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.635808_29.773712.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181549.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181549.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.56374_29.757241999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181549.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181549.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.537733_29.748098.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181550.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181550.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-93.96929_30.139778999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_181550.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_181550.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, deformations, and possible"
hurricane_dataset/damage/-95.233958_30.025143.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181550.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181550.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/no_damage/-96.986131_28.785171999999996.jpeg,no_damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_181550.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_181550.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.648444_29.838714000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181550.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181550.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/no_damage/-95.09268900000001_29.874415999999997.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181550.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181550.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and concluded that there is no visible damage to the building"
hurricane_dataset/damage/-96.919551_28.685052000000002.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_181551.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_181551.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.075574_30.029791999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181551.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181551.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-93.682231_29.782187.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_181551.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_181551.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.634644_29.856289.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181551.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181551.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.219077_30.026506.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181551.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181551.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.622598_29.780292.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181711.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181711.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-93.79347_30.033665000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_181711.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_181711.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-97.001414_28.868231.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-97_segmented_20260603_181711.png,./outputs/hurricane_v1/images/masks/-97_mask_20260603_181711.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.181223_30.033912.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181711.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181711.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.630673_29.775671999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181711.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181711.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.63825_29.770872999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181712.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181712.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and structural deformations on the building's surface. These signs of"
hurricane_dataset/no_damage/-95.639895_29.838612.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181712.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181712.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.62683_29.768557.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_181712.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_181712.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and structural deformations on the building's surface. These signs of"
